Reservation-id,Gender,Age,Income,Expected_checkin,Expected_checkout,Booking_date,Adults,Children,Babies,Visted_Previously,Previous_Cancellations,Required_Car_Parking,Use_Promotion,Discount_Rate,Room_Rate,Eth__African American,Eth__Asian American,Eth__Latino,Eth__caucasian,Ed_L__College,Ed_L__Grad,Ed_L__High-School,Ed_L__Mid-School,Country_R__East,Country_R__North,Country_R__South,Country_R__West,Hotel_T__Airport Hotels,Hotel_T__City Hotel,Hotel_T__Resort,Meal_T__BB,Meal_T__FB,Meal_T__HB,Expected_Checking_days,week_end/day,Reservation_Status
6592940,1,3,4,2016-03-13,2016-03-14,2015-11-12,3,1,0,0,0,1,1,5,200,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1
30867033,0,0,3,2016-03-13,2016-03-17,2015-10-26,1,2,0,0,0,1,0,0,225,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,4,1,1
37537944,1,2,2,2016-03-13,2016-03-14,2015-10-06,5,2,0,0,0,0,1,5,129,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1
63084163,1,1,1,2016-03-13,2016-03-14,2015-12-01,4,1,1,0,0,1,1,20,124,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,2
26211021,0,0,2,2016-03-13,2016-03-14,2015-08-27,2,1,0,0,0,1,1,10,212,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,3
98063309,1,0,1,2016-03-13,2016-03-17,2016-01-15,1,1,0,0,0,0,0,0,181,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,4,1,2
23526658,1,2,1,2016-03-13,2016-03-15,2015-08-17,3,1,1,1,0,1,0,0,161,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2,1,1
85995901,0,2,1,2016-03-13,2016-03-14,2015-09-02,2,3,1,1,1,1,1,10,232,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1
44756257,0,3,3,2016-03-13,2016-03-17,2015-12-27,1,1,2,0,0,0,1,40,154,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,4,1,1
78632218,0,0,1,2016-03-13,2016-03-16,2015-11-16,4,1,2,0,0,1,0,0,176,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,3,1,2
98803849,0,0,2,2016-03-13,2016-03-15,2015-09-25,1,1,1,0,0,1,1,30,153,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,2,1,3
88527038,0,0,1,2016-03-13,2016-03-14,2015-11-22,1,1,1,0,0,1,1,40,118,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1
90351158,0,0,3,2016-03-13,2016-03-16,2015-10-08,2,3,0,0,0,0,1,5,185,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,3,1,2
64613761,0,1,2,2016-03-13,2016-03-14,2015-12-12,5,2,0,0,0,1,1,10,132,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,3
76004536,0,3,1,2016-03-13,2016-03-15,2015-08-29,1,1,0,0,0,0,0,0,237,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,2,1,1
59552348,1,0,1,2016-03-13,2016-03-14,2016-03-08,1,2,0,0,0,0,1,5,223,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,3
49755570,1,3,1,2016-03-13,2016-03-16,2015-09-27,4,2,0,0,0,1,1,5,210,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,3,1,1
52449058,0,2,3,2016-03-13,2016-03-14,2015-10-02,5,1,0,0,0,1,1,30,138,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1
86280683,0,1,3,2016-03-13,2016-03-14,2015-09-28,1,1,0,0,0,1,1,5,160,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,2
65505279,0,2,4,2016-03-13,2016-03-16,2015-09-19,5,2,1,1,0,1,0,0,208,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,3,1,1
23734331,0,2,2,2016-03-13,2016-03-14,2015-10-28,2,1,0,0,0,1,0,0,158,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1
84917274,1,3,3,2016-03-13,2016-03-15,2016-01-05,1,1,2,0,0,1,1,40,199,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2,1,1
8196445,1,0,1,2016-03-13,2016-03-14,2015-10-19,1,1,0,0,0,1,1,20,209,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,2
54761058,0,1,3,2016-03-13,2016-03-15,2015-08-14,2,2,1,0,0,1,1,10,197,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,2,1,3
60495428,1,2,3,2016-03-13,2016-03-16,2015-10-03,3,2,1,1,0,1,1,30,126,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,3,1,1
90874605,0,1,3,2016-03-13,2016-03-16,2016-02-08,5,1,2,0,0,1,1,25,180,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,3,1,2
15827000,1,2,4,2016-03-13,2016-03-14,2016-02-25,4,2,1,0,0,1,1,20,216,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,2
3569633,1,3,3,2016-03-16,2016-03-18,2016-02-19,5,2,0,0,0,1,1,25,156,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,2
60414694,1,0,3,2016-03-13,2016-03-16,2015-10-09,3,2,0,0,0,1,1,20,133,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,3,1,1
85104427,1,2,3,2016-03-13,2016-03-14,2015-10-27,2,2,0,1,0,0,1,20,195,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1
77343843,1,1,1,2016-03-13,2016-03-14,2015-12-10,5,2,0,0,0,0,1,10,170,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1
17460126,0,0,2,2016-03-13,2016-03-17,2016-01-26,2,2,1,1,0,0,1,10,159,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,4,1,1
16391783,1,0,3,2016-03-13,2016-03-15,2015-12-18,1,1,0,0,0,0,1,20,102,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,1,1
55771865,1,3,3,2016-03-13,2016-03-14,2015-12-08,2,1,0,1,1,1,1,10,241,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,2
56271973,0,1,2,2016-03-13,2016-03-15,2015-12-08,2,2,0,0,0,0,1,10,226,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,2,1,2
24893824,0,0,3,2016-03-13,2016-03-14,2015-12-07,2,1,0,1,0,1,1,40,115,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,2
56717606,1,2,1,2016-03-13,2016-03-14,2015-10-24,5,2,0,1,1,1,1,20,180,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1
82876659,0,2,2,2016-03-13,2016-03-14,2015-10-26,2,1,0,0,0,1,1,20,163,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,2
96140473,1,2,3,2016-03-13,2016-03-16,2015-10-12,3,3,2,0,0,1,0,0,239,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,3,1,1
9923473,1,1,2,2016-03-13,2016-03-14,2016-01-13,2,3,1,0,0,1,0,0,233,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,3
63574128,1,1,3,2016-03-13,2016-03-14,2015-12-02,1,3,0,0,0,1,1,5,177,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,3
30264236,1,1,2,2016-03-13,2016-03-15,2015-10-16,2,2,1,0,0,1,1,5,161,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2,1,1
17948269,0,2,1,2016-03-13,2016-03-14,2015-08-06,2,2,0,1,1,1,1,15,227,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,3
62242241,1,2,2,2016-03-13,2016-03-14,2015-09-08,1,1,0,0,0,1,0,0,193,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,2
49405082,0,2,4,2016-03-13,2016-03-14,2015-09-02,3,1,0,0,0,1,1,20,237,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1
97712430,1,0,3,2016-03-13,2016-03-15,2015-09-08,4,2,0,0,0,0,1,30,120,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2,1,2
28517499,0,3,3,2016-03-13,2016-03-14,2015-09-11,1,1,0,0,0,1,1,5,207,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1
52686045,1,2,2,2016-03-13,2016-03-14,2016-01-02,3,2,1,0,0,1,1,10,111,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,2
37144099,0,0,2,2016-03-13,2016-03-16,2015-10-22,1,3,0,0,0,1,1,10,157,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,3,1,1
94956374,1,0,3,2016-03-13,2016-03-14,2015-10-23,2,2,0,0,0,1,1,15,187,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1
40142761,0,2,3,2016-03-13,2016-03-15,2015-11-09,2,1,0,0,0,0,1,20,197,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,2,1,3
34926588,0,0,4,2016-03-13,2016-03-15,2016-01-30,2,2,0,0,0,0,1,10,161,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2,1,2
77439393,1,2,2,2016-03-13,2016-03-14,2015-11-01,1,2,0,1,0,1,0,0,125,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1
93031456,1,0,2,2016-03-13,2016-03-15,2015-11-15,2,2,0,0,0,1,1,25,173,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2,1,1
87701,0,0,2,2016-03-13,2016-03-14,2015-11-25,1,2,0,1,0,0,1,25,149,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,2
64270970,0,2,2,2016-03-13,2016-03-16,2015-08-15,2,2,0,1,0,1,0,0,172,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,3,1,1
1914349,0,3,2,2016-03-13,2016-03-14,2016-01-31,2,3,0,1,0,1,1,10,162,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,3
38994217,1,1,4,2016-03-13,2016-03-17,2016-02-17,1,1,0,1,0,0,1,25,172,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,4,1,3
22035366,0,0,2,2016-03-13,2016-03-14,2015-10-19,2,3,0,1,1,1,1,10,134,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,3
4831600,0,0,1,2016-03-13,2016-03-15,2015-08-11,2,3,1,0,0,1,1,15,140,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2,1,1
43708407,0,3,3,2016-03-13,2016-03-17,2015-12-12,1,1,1,1,1,1,1,25,208,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,4,1,2
76351842,1,3,1,2016-03-13,2016-03-16,2016-01-27,2,1,0,1,1,1,1,5,240,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,3,1,2
98450505,1,2,1,2016-03-13,2016-03-14,2015-10-13,2,1,1,1,0,1,1,20,149,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,2
96441145,1,0,3,2016-03-13,2016-03-17,2015-10-16,5,2,0,0,0,0,1,20,147,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,4,1,1
46903855,1,0,2,2016-03-13,2016-03-14,2015-10-02,1,1,0,1,1,0,1,10,144,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1
50060723,1,3,1,2016-03-13,2016-03-14,2015-09-29,1,2,0,0,0,1,1,40,110,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1
26192696,1,3,1,2016-03-13,2016-03-14,2015-11-07,3,2,0,0,0,0,1,5,199,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1
16593671,0,0,4,2016-05-01,2016-05-02,2016-04-30,2,3,0,1,1,1,1,10,195,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2
24436511,1,1,2,2016-03-13,2016-03-14,2016-03-09,2,2,0,0,0,1,1,5,158,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1
77094315,0,2,3,2016-03-13,2016-03-14,2015-08-24,3,1,1,0,0,1,1,30,119,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,2
52438305,1,2,1,2016-03-13,2016-03-14,2015-10-25,2,1,0,0,0,1,1,30,225,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,3
72759089,0,1,3,2016-03-13,2016-03-14,2015-09-12,2,2,1,0,0,1,1,10,218,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1
70989937,1,3,1,2016-03-13,2016-03-14,2016-01-26,2,1,0,1,1,0,1,25,242,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1
55417038,0,2,3,2016-03-13,2016-03-17,2015-09-16,2,2,1,0,0,0,1,10,111,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,4,1,1
45895644,1,1,1,2016-03-13,2016-03-15,2015-08-14,1,2,1,1,0,0,1,20,103,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2,1,2
4991602,0,0,1,2016-03-13,2016-03-16,2015-12-14,5,1,0,1,0,1,1,10,190,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,3,1,1
63888354,0,1,1,2016-03-13,2016-03-16,2015-11-04,1,2,0,1,1,1,0,0,212,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,1,1
88269054,0,2,3,2016-03-13,2016-03-14,2015-10-04,4,3,0,1,1,0,1,10,170,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1
40420493,0,3,1,2016-03-13,2016-03-14,2015-12-06,4,2,0,1,1,1,1,15,160,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,3
14822932,1,1,3,2016-03-13,2016-03-17,2016-03-06,1,1,1,0,0,1,1,20,141,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,4,1,1
60301034,1,3,2,2016-03-13,2016-03-14,2015-09-15,2,2,0,0,0,0,1,40,156,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,2
43037789,1,1,1,2016-03-13,2016-03-16,2015-12-19,1,3,0,0,0,0,1,5,238,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,3,1,1
59375245,1,2,3,2016-03-13,2016-03-17,2015-09-21,5,2,0,1,0,1,1,10,192,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,4,1,1
14765719,0,1,1,2016-03-13,2016-03-14,2016-01-07,2,2,0,0,0,1,1,30,237,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,2
18218978,1,2,3,2016-03-13,2016-03-14,2016-02-23,1,1,0,0,0,1,1,10,132,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,2
95480769,0,1,3,2016-03-14,2016-03-15,2015-10-22,2,1,0,1,0,1,1,5,165,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1
39961189,0,1,1,2016-03-14,2016-03-16,2016-03-03,3,1,1,0,0,1,1,20,221,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,2,0,2
48174590,1,1,1,2016-03-14,2016-03-15,2016-01-18,1,1,0,1,1,1,1,15,205,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1
27014967,0,1,3,2016-03-14,2016-03-15,2015-12-16,5,1,0,1,0,1,0,0,159,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,2
26390976,0,2,1,2016-03-14,2016-03-15,2015-11-24,2,1,0,0,0,1,1,10,122,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,2
76797700,0,1,3,2016-03-14,2016-03-17,2015-10-08,2,1,0,0,0,1,1,30,152,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,3,0,2
64952982,1,1,1,2016-03-14,2016-03-15,2016-02-18,2,2,0,0,0,1,1,10,159,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2
3673468,1,2,2,2016-03-14,2016-03-15,2016-01-16,2,1,0,0,0,1,1,10,200,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1
58932435,1,0,1,2016-04-22,2016-04-23,2016-04-21,1,1,0,0,0,0,1,20,132,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
42629178,1,0,1,2016-06-22,2016-06-23,2016-02-25,2,1,0,0,0,0,1,25,243,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
95907511,1,2,1,2016-10-13,2016-10-14,2016-06-29,3,2,1,0,0,0,1,25,139,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,2
92570109,0,3,2,2017-01-26,2017-01-27,2016-10-01,1,1,1,0,0,1,1,15,113,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,2
33073023,0,1,3,2016-03-14,2016-03-17,2015-12-27,2,1,1,1,0,1,0,0,208,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3,0,1
59014865,0,1,2,2016-03-14,2016-03-17,2015-10-15,5,2,2,1,0,1,1,10,225,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,3,0,1
35273121,0,0,2,2016-03-14,2016-03-15,2015-08-11,1,1,0,1,0,1,1,10,200,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,2
57743043,1,1,4,2016-03-14,2016-03-17,2015-12-23,2,1,0,0,0,0,1,5,241,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,3,0,1
40212859,1,1,2,2016-03-14,2016-03-15,2016-01-01,2,2,0,0,0,0,1,5,105,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,3
27488730,0,1,4,2016-03-14,2016-03-17,2016-01-12,2,2,0,0,0,1,1,10,161,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,3,0,1
29507414,1,0,1,2016-03-15,2016-03-17,2015-10-07,4,2,0,0,0,1,1,5,110,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,0,1
76800126,0,3,3,2016-03-15,2016-03-18,2015-09-10,2,1,1,0,0,1,0,0,210,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,3,0,2
38167714,1,1,3,2016-03-15,2016-03-16,2015-09-27,4,3,0,0,0,1,1,5,152,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
62651771,1,2,3,2016-03-15,2016-03-17,2015-09-27,1,2,1,0,0,1,1,10,144,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,2,0,1
63726760,1,0,2,2016-03-15,2016-03-18,2015-08-12,3,2,1,0,0,1,1,20,195,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,3,0,1
60668322,1,1,4,2016-03-15,2016-03-17,2015-12-26,2,2,1,1,0,1,0,0,139,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,2,0,2
13376822,1,1,1,2016-03-15,2016-03-16,2016-02-04,2,2,0,1,0,1,1,30,104,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,2
1803774,1,1,3,2016-03-15,2016-03-16,2015-11-01,2,1,0,1,1,0,1,30,250,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
54027668,1,0,3,2016-03-15,2016-03-17,2015-10-02,3,2,0,1,0,1,1,20,135,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,1
17486536,0,0,4,2016-03-15,2016-03-16,2016-02-19,1,1,0,0,0,1,1,10,191,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1
11588282,1,2,2,2016-03-15,2016-03-17,2015-10-04,1,3,0,0,0,1,0,0,143,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,1
3965111,1,2,1,2016-03-15,2016-03-16,2015-11-20,3,1,0,0,0,1,1,5,142,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2
51541517,0,3,3,2016-03-15,2016-03-16,2016-01-17,4,2,0,0,0,1,0,0,195,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1
8037673,0,3,3,2016-03-15,2016-03-17,2015-12-13,1,2,0,0,0,1,0,0,190,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,2,0,1
97947680,1,1,3,2016-03-15,2016-03-18,2016-01-01,5,2,0,0,0,1,1,40,129,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,3,0,1
82948442,0,2,2,2016-03-15,2016-03-17,2015-09-22,3,1,2,0,0,0,1,20,151,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0,2
9467373,0,1,4,2016-03-15,2016-03-18,2015-09-14,3,3,0,1,1,1,1,20,115,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,3,0,2
21554224,0,1,2,2016-03-15,2016-03-16,2015-11-28,2,1,1,0,0,0,1,10,231,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,3
45631629,0,3,2,2016-03-15,2016-03-16,2015-12-11,4,3,1,1,0,0,0,0,226,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2
49091984,1,0,1,2016-03-15,2016-03-16,2015-08-18,2,2,1,1,1,1,1,10,147,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,2
71123125,1,1,1,2016-03-15,2016-03-17,2015-08-07,2,2,0,0,0,1,1,30,250,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,2,0,1
94539534,1,0,2,2016-03-15,2016-03-16,2016-02-19,5,2,1,1,0,1,1,10,121,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1
38710923,0,1,4,2016-03-15,2016-03-16,2015-10-17,4,1,1,0,0,1,1,5,164,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,2
12268140,0,2,3,2016-03-15,2016-03-17,2015-08-31,2,2,0,0,0,1,1,20,226,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,2,0,3
97000476,1,2,2,2016-03-15,2016-03-17,2015-10-16,1,1,2,1,0,0,0,0,109,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2,0,2
93455251,0,2,3,2016-03-15,2016-03-17,2016-01-05,1,1,0,1,0,1,1,40,234,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,2,0,2
70257898,0,1,2,2016-03-15,2016-03-16,2015-09-18,5,1,0,1,0,1,1,25,240,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1
81107216,1,1,3,2016-03-15,2016-03-17,2016-02-09,5,2,0,0,0,1,1,5,199,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0,1
39229561,1,1,4,2016-03-16,2016-03-17,2015-12-18,3,3,1,0,0,1,1,15,108,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
75168524,0,2,1,2016-03-15,2016-03-16,2015-08-24,1,2,0,1,0,1,1,15,151,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
46506662,1,0,2,2016-03-18,2016-03-19,2016-02-20,3,3,0,0,0,1,1,40,133,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,3
33887367,0,2,3,2016-03-16,2016-03-17,2016-02-29,2,1,0,1,0,0,1,25,226,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,2
14694920,0,3,3,2016-03-16,2016-03-17,2015-11-09,2,1,0,0,0,1,1,40,138,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1
75678139,0,0,3,2016-03-16,2016-03-17,2015-08-19,3,3,2,0,0,1,1,10,151,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1
21376775,0,3,2,2016-03-16,2016-03-17,2016-02-03,2,3,1,0,0,1,1,30,203,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,2
5000177,0,1,4,2016-03-16,2016-03-17,2016-02-23,4,1,0,0,0,1,1,20,115,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
63027669,0,3,1,2016-03-16,2016-03-20,2015-10-26,2,1,0,1,0,1,1,25,196,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,4,0,1
66030130,1,1,2,2016-03-16,2016-03-19,2015-09-26,2,2,0,0,0,1,1,10,119,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,3,0,1
36154427,0,2,3,2016-03-16,2016-03-20,2015-12-18,2,1,0,0,0,0,1,10,113,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,4,0,1
58133881,0,2,1,2016-03-16,2016-03-17,2015-10-03,3,2,0,0,0,0,1,20,188,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1
18027928,0,2,1,2016-03-16,2016-03-18,2015-09-11,2,3,0,1,0,1,1,5,113,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,1
30449581,0,3,2,2016-03-16,2016-03-17,2016-01-30,2,2,0,0,0,0,1,10,202,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,3
93673400,1,2,1,2016-03-16,2016-03-17,2015-11-27,1,2,0,1,0,0,1,10,113,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3
98966149,0,0,3,2016-03-16,2016-03-17,2016-01-16,2,1,0,0,0,1,1,10,149,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1
40212870,0,2,2,2016-03-16,2016-03-17,2015-12-15,2,1,0,0,0,1,1,40,173,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,2
40614583,1,0,2,2016-03-16,2016-03-17,2015-08-12,2,3,0,0,0,0,1,5,199,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
81782405,1,0,3,2016-03-16,2016-03-17,2015-10-14,3,2,0,0,0,1,1,10,146,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1
