Reservation-id,Income,Children,Babies,Visted_Previously,Previous_Cancellations,Required_Car_Parking,Eth__African American,Eth__caucasian,Country_R__North,Hotel_T__Airport Hotels,Hotel_T__Resort,Meal_T__BB,Meal_T__FB,Meal_T__HB,week_end/day,Reservation_Status
70468916,4,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1
63014259,4,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1
3420469,2,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1
37423202,2,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1
86873690,3,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1
70170411,1,2,1,0,0,1,0,0,0,1,0,0,1,0,1,2
22392853,1,3,1,0,0,0,0,1,1,0,1,0,1,0,1,3
29006010,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
97139013,1,2,1,1,1,1,0,0,0,0,0,1,0,0,1,2
23525842,3,2,1,0,0,1,0,0,0,1,0,1,0,0,1,3
20789583,2,2,2,0,0,1,0,0,0,0,0,0,0,1,0,2
10860327,2,3,2,0,0,0,0,1,0,0,0,0,0,1,0,1
51388387,4,2,1,1,0,0,1,0,0,1,0,0,1,0,0,1
99237997,1,2,1,1,0,0,0,1,0,0,0,0,1,0,0,2
98642710,2,2,0,0,0,1,0,1,0,1,0,0,1,0,0,2
69814386,4,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1
56780131,3,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1
58027001,4,2,0,1,1,1,0,0,0,1,0,0,0,1,0,2
26575884,4,2,1,1,1,1,0,1,0,1,0,0,1,0,0,1
49017466,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
555046,3,2,0,0,0,1,1,0,1,0,1,0,1,0,0,3
29268182,2,2,0,0,0,1,0,0,0,0,1,0,1,0,0,1
19313939,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1
21587530,2,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1
43293142,4,2,1,0,0,1,0,0,1,0,1,0,0,1,0,1
44554313,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,3
60680099,2,3,0,0,0,1,0,1,0,1,0,0,1,0,0,1
21140875,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2
85970798,2,2,0,0,0,0,1,0,0,1,0,1,0,0,0,1
92955065,1,2,0,0,0,1,0,0,1,0,0,1,0,0,0,1
96134141,1,2,1,0,0,1,0,0,0,0,1,0,1,0,0,2
42261789,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1
59387128,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1
89894073,4,2,1,1,0,0,0,0,1,0,1,1,0,0,0,1
22081016,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2775801,2,2,0,0,0,1,0,1,1,0,1,0,0,1,0,2
16714539,2,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1
18277815,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,2
39345494,2,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1
47766803,2,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1
33437933,1,2,0,1,0,1,0,1,0,1,0,0,0,1,0,1
20184102,2,1,0,0,0,1,0,1,0,0,1,0,1,0,0,3
48082343,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1
63823333,4,2,0,0,0,1,0,0,0,0,1,0,1,0,0,3
19616836,2,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1
3780231,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,2
96361344,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1
74515621,4,2,0,1,0,1,0,0,0,0,1,0,1,0,1,3
65223693,1,2,0,0,0,1,1,0,0,0,1,1,0,0,1,1
95266714,3,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1
74688037,4,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1
13962407,2,3,1,1,0,1,0,0,0,0,1,0,1,0,0,2
43911405,1,2,0,1,1,1,0,0,1,0,1,1,0,0,0,1
41979298,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
26288259,1,2,0,0,0,1,1,0,1,0,1,1,0,0,0,2
85281953,3,3,0,0,0,1,0,0,0,0,1,0,0,1,1,3
11610666,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
60877488,3,3,0,0,0,0,0,1,0,1,0,0,0,1,0,1
60340625,1,3,0,0,0,1,1,0,0,1,0,0,0,1,0,3
87226294,3,2,0,0,0,0,0,1,1,0,1,0,1,0,0,2
82366241,2,2,0,0,0,0,1,0,0,1,0,0,1,0,0,1
10677513,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2
83776616,3,2,0,0,0,0,0,0,0,0,1,0,0,1,0,2
64204046,3,3,0,0,0,0,0,1,0,1,0,0,1,0,0,1
28491872,1,2,2,1,1,1,0,0,0,0,1,0,0,1,0,1
32339120,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,3
4047347,2,2,1,1,1,1,0,1,0,1,0,0,0,1,0,1
8760450,1,2,1,0,0,1,1,0,1,0,0,0,1,0,0,1
8685957,3,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1
60346880,3,2,0,0,0,1,1,0,0,0,1,0,1,0,0,3
5192685,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6351038,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1
43715387,2,2,0,0,0,1,0,0,1,0,0,1,0,0,0,2
14435657,4,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1
44237297,3,2,0,0,0,1,1,0,0,0,0,0,0,1,0,2
48528536,4,2,0,1,0,1,0,0,0,0,1,0,1,0,0,1
63168136,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2
81722468,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,2
89467455,3,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1
31547025,3,2,0,0,0,1,0,0,0,0,1,0,0,1,0,1
35880947,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1
48742565,4,3,2,1,0,0,0,1,0,1,0,0,0,1,0,1
37489206,2,1,0,1,0,1,1,0,0,0,0,0,0,1,0,2
11342936,2,2,1,1,0,0,0,1,0,0,1,1,0,0,0,2
78531729,1,2,0,0,0,1,1,0,0,0,0,1,0,0,0,3
65734300,2,3,0,0,0,1,0,0,1,0,1,0,1,0,0,1
34953721,2,3,0,1,0,1,0,0,0,1,0,0,1,0,0,3
52637993,3,2,1,1,0,1,0,1,0,0,1,1,0,0,0,2
91096991,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,2
86796829,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1558748,4,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1
69878941,2,2,0,1,1,0,0,0,0,0,1,0,1,0,0,1
67998132,3,2,0,1,1,1,0,0,1,1,0,0,1,0,0,2
73291925,3,3,1,0,0,1,1,0,1,1,0,1,0,0,0,2
24893454,3,2,0,0,0,1,1,0,1,0,1,0,1,0,0,1
81274549,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
58230147,3,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
57839075,3,2,0,0,0,1,0,1,0,0,0,0,0,1,0,1
11403879,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,2
84452422,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1
69967031,4,2,0,0,0,1,0,1,0,0,1,0,0,1,0,1
15656704,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
91512695,2,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1
12426282,3,3,0,0,0,1,0,1,1,0,0,1,0,0,0,2
51648668,3,2,0,0,0,1,0,0,0,0,1,0,0,1,0,1
11560172,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
51881850,3,2,0,0,0,1,0,1,0,0,0,0,0,1,0,1
46117295,2,2,1,0,0,1,0,1,0,0,0,0,1,0,0,1
82656675,3,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1
18012530,1,2,2,0,0,1,0,1,0,0,0,0,1,0,0,1
98526562,2,2,0,0,0,1,0,1,0,0,0,1,0,0,0,1
10612320,3,2,0,1,1,0,0,0,0,0,1,0,0,1,0,1
42880968,2,2,0,0,0,0,1,0,1,0,0,0,1,0,0,1
66889299,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
26867599,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
16703150,2,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1
43107319,1,3,0,1,1,0,1,0,1,0,0,0,1,0,1,3
11522495,3,2,0,0,0,0,0,0,1,1,0,0,1,0,1,2
77359546,3,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1
26096952,1,2,0,0,0,1,1,0,0,0,0,0,0,1,1,2
90303153,3,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1
73605723,2,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1
76477283,4,3,0,1,0,1,1,0,0,1,0,1,0,0,1,2
52751327,1,2,1,1,0,1,1,0,0,0,1,0,1,0,1,3
86479041,1,2,0,0,0,1,1,0,0,1,0,0,1,0,1,1
87386800,3,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1
18855037,2,3,1,0,0,1,0,1,0,0,1,0,0,1,1,1
44534847,2,2,0,1,1,1,0,1,0,0,1,1,0,0,1,2
87093546,2,2,0,0,0,1,0,0,0,0,1,0,0,1,1,3
36758870,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
77982299,3,3,1,1,0,1,0,0,0,0,1,1,0,0,1,1
98899977,4,1,1,0,0,1,1,0,0,1,0,0,0,1,1,2
55862456,1,2,2,1,1,1,1,0,0,0,0,1,0,0,1,1
55258402,2,1,0,0,0,1,0,0,0,0,1,0,0,1,1,2
1926275,2,2,0,0,0,1,0,0,0,0,0,1,0,0,1,1
82137144,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1
66709547,3,2,0,1,0,1,1,0,0,0,0,1,0,0,1,1
73940555,3,3,1,0,0,0,1,0,0,0,1,0,1,0,1,3
94258116,3,2,0,0,0,1,0,1,0,0,0,0,1,0,1,2
79911896,1,2,1,0,0,1,0,0,0,0,1,0,1,0,1,2
59262132,3,3,0,0,0,1,0,0,1,1,0,0,1,0,1,2
80533657,4,1,2,1,0,1,0,0,0,0,0,0,1,0,1,2
43067510,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
68850596,4,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
90727149,2,2,0,0,0,1,0,0,0,1,0,1,0,0,1,2
97538159,3,2,1,0,0,1,0,0,0,1,0,1,0,0,1,1
60924705,1,2,0,0,0,1,0,0,0,1,0,0,1,0,1,1
14520908,1,2,1,0,0,1,1,0,0,1,0,0,0,1,1,1
91168924,4,3,1,1,0,1,1,0,0,0,0,1,0,0,1,1
18095862,2,2,0,1,1,1,0,0,0,0,0,0,1,0,1,2
48671974,4,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1
59904838,3,2,0,1,1,0,1,0,0,0,0,0,1,0,1,3
41709306,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,2
99109914,3,3,1,0,0,1,1,0,0,0,1,0,0,1,1,1
55533881,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
53752070,3,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1
12918177,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,2
40098797,4,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1
75069149,1,2,0,0,0,1,0,1,0,0,1,0,0,1,1,1
18174672,4,2,0,0,0,0,1,0,0,1,0,1,0,0,1,3
87493247,4,1,0,1,0,1,0,0,1,0,1,1,0,0,1,3
35590824,2,2,0,0,0,1,0,0,0,0,0,1,0,0,1,1
97942364,4,3,0,1,0,0,0,1,0,1,0,1,0,0,1,1
99390521,1,2,0,0,0,0,1,0,1,0,0,0,0,1,1,2
28840168,1,2,0,0,0,1,0,0,0,0,1,0,1,0,1,1
45585303,4,2,0,1,0,1,0,0,0,1,0,0,1,0,1,2
31296414,2,3,2,1,1,1,0,0,1,0,0,0,0,1,1,1
69269018,4,2,1,0,0,1,0,0,0,1,0,1,0,0,1,1
63785662,3,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1
7707141,2,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1
99856432,4,2,0,1,1,1,0,0,1,0,1,0,1,0,1,2
66885174,1,3,0,0,0,0,1,0,0,0,1,1,0,0,1,1
81955269,3,2,0,1,0,0,0,0,0,1,0,0,0,1,1,1
84120429,1,3,0,1,0,1,1,0,1,1,0,0,1,0,1,1
22713667,3,2,1,1,0,1,0,0,0,1,0,0,0,1,1,1
92238711,3,3,0,1,0,1,0,0,0,0,0,0,1,0,1,3
16784873,2,2,0,0,0,1,0,0,0,0,0,1,0,0,1,1
33879952,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,2
33626694,1,2,1,0,0,0,0,0,0,0,1,1,0,0,1,1
91253395,3,2,1,0,0,1,1,0,0,1,0,0,0,1,1,2
85150035,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1
79513757,2,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1
64954772,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2
77254651,3,2,0,0,0,1,0,0,1,0,1,0,0,1,1,1
2924309,4,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1
66384114,1,2,0,0,0,1,1,0,1,1,0,1,0,0,1,1
73785372,2,1,0,1,0,1,1,0,0,0,1,0,1,0,1,2
39881599,2,2,0,0,0,1,0,0,0,0,0,0,0,1,1,1
99064436,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
38525912,2,2,0,0,0,0,0,0,0,1,0,0,0,1,1,2
85102893,4,3,0,0,0,0,0,0,0,0,0,0,1,0,1,3
30311053,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,2
93109382,4,2,0,0,0,1,0,0,1,0,0,0,1,0,1,2
99572809,4,2,0,0,0,1,0,0,0,0,0,0,0,1,1,3
9667236,3,3,0,1,1,1,0,0,0,0,0,0,1,0,1,3
7451638,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,3
21943459,2,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1
45257288,4,2,0,0,0,1,0,1,1,1,0,1,0,0,1,1
5273469,3,2,0,1,1,1,0,0,1,0,1,0,1,0,0,2
2114517,2,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1
67871333,3,2,0,1,0,1,1,0,0,1,0,1,0,0,0,1
58251233,3,2,1,1,1,0,1,0,1,1,0,0,1,0,0,1
10873447,3,3,0,0,0,1,0,0,0,0,1,0,1,0,0,1
63261762,2,3,2,0,0,0,0,0,0,1,0,0,0,1,0,3
73262098,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,2
71837408,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1
36443927,4,2,0,0,0,1,0,1,1,0,0,1,0,0,0,1
41705699,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1
65668396,3,3,0,1,0,0,1,0,0,1,0,0,0,1,0,1
88733274,3,1,1,0,0,0,0,0,1,1,0,0,1,0,0,3
96647792,3,3,1,0,0,1,0,1,0,0,0,0,0,1,0,2
35627057,4,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1
76941188,2,1,0,0,0,1,1,0,0,0,1,0,0,1,0,2
71158603,3,3,0,1,1,1,0,1,1,0,0,1,0,0,0,2
62570124,2,2,0,0,0,1,0,1,0,0,1,0,0,1,0,2
11168408,3,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1
80461814,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
89403728,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1
88688272,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
83524971,2,2,0,0,0,1,0,1,1,0,0,0,1,0,1,1
78065547,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,2
52740035,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1
99967689,4,2,0,0,0,1,0,1,1,0,1,0,1,0,0,1
96560759,3,2,1,0,0,1,0,1,0,0,0,0,1,0,0,1
55590962,1,2,1,0,0,1,1,0,0,0,0,0,1,0,0,2
23723883,2,2,1,1,0,0,0,0,0,0,1,0,0,1,0,1
62178872,2,1,0,0,0,1,1,0,0,1,0,1,0,0,0,2
39426478,3,1,1,0,0,0,0,0,0,1,0,0,1,0,0,2
31797777,2,1,0,0,0,1,0,1,0,0,1,1,0,0,0,2
64719396,2,3,1,0,0,1,1,0,0,0,1,1,0,0,0,2
1906645,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,2
9098137,3,2,1,0,0,0,1,0,0,1,0,0,1,0,0,2
27762204,3,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1
53133255,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2
87720630,3,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
93043689,3,2,1,0,0,1,1,0,1,0,0,0,1,0,0,1
56143392,1,2,2,0,0,1,0,0,0,0,0,0,1,0,0,1
96122795,3,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1
99495724,2,1,1,0,0,1,0,0,1,0,1,0,0,1,0,2
86606202,3,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1
24087917,2,1,0,0,0,1,0,1,0,0,1,1,0,0,0,3
66587367,2,2,0,0,0,1,0,0,0,1,0,0,0,1,0,2
53074251,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,2
3457830,4,1,0,0,0,0,0,1,1,0,0,0,1,0,0,3
12736508,2,2,1,1,1,1,0,1,0,0,1,1,0,0,0,1
23972332,2,3,0,0,0,1,0,0,1,1,0,0,0,1,0,2
55176404,4,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
82523702,2,3,0,0,0,1,0,0,0,0,1,1,0,0,0,3
8259114,4,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1
2978755,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1
39492322,2,2,0,1,0,0,0,1,1,1,0,0,0,1,0,2
25962317,1,3,1,0,0,0,1,0,0,0,1,0,0,1,0,1
26929630,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
81178889,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,3
88648182,1,2,0,1,0,1,0,0,0,0,1,0,1,0,0,1
68260353,2,2,0,0,0,0,1,0,0,1,0,1,0,0,0,1
64875100,2,3,0,1,1,1,0,0,0,1,0,0,1,0,0,2
40357794,1,3,1,1,0,0,1,0,0,0,1,1,0,0,0,2
34703626,2,3,0,1,0,0,0,0,1,1,0,0,1,0,0,1
29910863,3,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1
53844846,1,2,0,0,0,1,0,1,1,1,0,0,1,0,0,1
59651364,1,2,2,1,1,1,0,0,0,0,0,0,1,0,0,1
35443177,3,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1
59304203,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
86743839,2,3,0,0,0,0,0,1,0,0,1,1,0,0,0,2
9015003,2,2,1,0,0,0,1,0,0,0,0,1,0,0,0,3
28075741,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1
48342671,3,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1
6627810,3,1,1,0,0,1,0,0,0,1,0,1,0,0,0,3
73206352,2,1,1,1,0,1,0,1,1,0,1,0,0,1,0,2
22957782,3,2,2,0,0,1,1,0,0,0,1,0,0,1,0,1
50175716,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
55361591,4,3,0,0,0,1,0,0,0,1,0,0,0,1,0,2
16493469,1,2,0,0,0,1,0,1,1,0,1,1,0,0,0,3
31748100,2,2,1,0,0,1,0,0,0,0,1,0,0,1,0,1
23275942,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,3
64531656,4,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1
12426580,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
85001979,4,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1
41690932,2,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1
26917248,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
82137911,1,2,2,0,0,1,1,0,1,0,0,0,0,1,0,1
84542556,3,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1
60428414,4,2,0,1,0,0,0,1,0,0,1,0,1,0,0,1
35052147,1,2,0,0,0,1,0,1,0,0,1,0,1,0,0,1
8383791,4,1,1,0,0,1,1,0,1,1,0,1,0,0,0,3
99679337,2,2,0,0,0,1,0,0,0,0,1,0,1,0,0,1
41393701,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2
94634755,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,3
94361432,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
31562204,1,2,2,0,0,0,0,0,0,1,0,1,0,0,0,3
31879897,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2
42390034,3,3,1,0,0,1,0,1,0,1,0,0,1,0,0,2
20237888,3,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1
26340693,1,2,0,0,0,1,0,1,1,0,0,0,0,1,0,1
49766326,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,3
26263636,3,2,2,1,1,1,0,0,0,1,0,1,0,0,0,2
75429386,2,1,0,0,0,1,1,0,0,0,1,0,1,0,0,2
41652136,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2
29861229,1,2,0,1,1,1,0,0,1,0,1,1,0,0,1,1
36035622,3,2,0,0,0,1,1,0,0,1,0,0,0,1,0,1
65427057,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
86487200,4,1,0,1,0,0,0,0,0,0,1,1,0,0,0,3
21621256,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,3
42200510,3,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1
89298538,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,2
13408023,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1
21457984,2,3,0,0,0,1,0,1,0,0,0,1,0,0,0,1
72387142,2,2,0,1,0,0,1,0,0,0,1,1,0,0,0,2
12096020,3,2,0,1,0,1,0,0,0,1,0,0,0,1,0,2
62300400,3,2,0,0,0,1,0,0,0,0,1,0,1,0,0,3
20996909,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1
83429838,2,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1
84810712,3,3,1,0,0,1,1,0,0,0,1,1,0,0,0,1
30925197,2,3,1,0,0,1,0,0,0,0,1,0,0,1,0,1
69092972,4,2,1,1,1,0,0,0,0,0,1,0,1,0,0,1
77303719,1,2,0,0,0,0,0,0,1,1,0,1,0,0,0,1
10812987,1,3,0,1,1,0,0,0,1,0,1,0,0,1,0,3
83881675,2,2,1,1,1,1,0,0,0,0,1,0,1,0,1,1
64729181,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6424915,3,1,1,1,1,1,0,0,0,1,0,0,1,0,1,3
40699641,2,2,0,0,0,1,1,0,0,0,0,0,1,0,0,1
22826659,2,2,0,1,1,1,1,0,0,0,0,0,0,1,0,1
12792079,2,2,1,0,0,1,0,1,1,1,0,0,1,0,0,3
92585074,3,2,0,1,1,1,1,0,0,1,0,0,0,1,0,2
59491969,2,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1
7932374,2,3,0,0,0,1,0,0,0,1,0,0,1,0,0,1
86172269,3,2,0,0,0,0,0,1,0,1,0,0,1,0,0,2
40125189,1,3,1,0,0,1,1,0,0,0,0,0,1,0,0,2
68589259,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,3
51450900,3,2,0,1,0,1,0,0,1,0,0,0,0,1,0,2
75574861,4,2,0,0,0,0,1,0,0,0,1,0,0,1,0,1
93731592,2,1,0,1,0,1,0,1,0,0,1,0,0,1,0,2
30763425,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1
7351911,4,2,0,0,0,1,0,0,0,0,0,1,0,0,1,2
59837793,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,3
40020194,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,3
43501810,3,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1
80935340,3,1,2,0,0,1,0,1,0,1,0,1,0,0,0,2
68336167,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,2
66284708,2,2,1,1,0,0,0,0,0,1,0,0,0,1,0,1
97129369,3,3,0,1,1,1,0,0,0,0,1,0,0,1,0,2
49272972,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,3
21096219,1,2,2,0,0,0,1,0,0,0,1,1,0,0,0,1
6325305,3,3,0,0,0,1,1,0,0,0,1,0,1,0,0,1
23397998,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,1
17340061,2,1,1,0,0,1,0,0,0,0,1,0,1,0,0,2
67958132,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2177255,2,2,0,0,0,1,1,0,1,0,0,0,1,0,0,1
82159981,3,2,1,1,1,1,0,1,0,1,0,0,1,0,0,2
72468572,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
11630759,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
13124353,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
97757664,2,1,1,0,0,1,1,0,0,0,1,0,0,1,1,2
44949726,1,3,2,0,0,0,1,0,0,0,1,0,1,0,0,1
98279261,2,2,0,0,0,1,0,1,1,0,0,0,0,1,0,2
25622268,1,2,0,1,0,1,0,0,0,0,1,0,0,1,0,1
88123412,2,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1
24561333,1,2,1,0,0,1,0,0,0,0,0,1,0,0,1,2
4900874,1,2,0,1,0,0,0,0,1,0,1,1,0,0,0,1
51330806,3,2,0,0,0,1,1,0,0,0,0,0,0,1,0,3
40018162,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
44997405,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
89430197,3,2,0,0,0,1,0,0,1,1,0,1,0,0,0,2
18755345,3,2,0,0,0,0,1,0,0,0,1,0,0,1,1,1
35264963,3,2,1,0,0,1,1,0,0,0,1,1,0,0,1,1
48357476,3,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1
77041782,1,1,2,0,0,1,0,1,1,0,0,0,0,1,1,1
29856425,3,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1
3933072,1,2,0,1,1,1,0,0,0,1,0,0,1,0,1,2
5792323,2,2,0,0,0,1,1,0,0,0,1,1,0,0,1,1
10549877,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,2
74139332,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1
67806157,3,3,0,0,0,1,1,0,0,0,0,1,0,0,1,2
36854647,3,3,0,0,0,1,0,1,0,1,0,0,1,0,1,3
88332307,3,2,0,0,0,1,1,0,0,0,0,0,0,1,1,1
18502092,1,3,0,0,0,1,1,0,0,0,1,1,0,0,1,1
43693736,2,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1
60213885,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,3
8741491,1,2,0,0,0,1,0,0,0,1,0,0,0,1,1,1
6464103,4,2,0,1,0,0,0,1,1,1,0,0,1,0,1,1
92060971,4,3,1,1,1,1,0,0,0,0,1,0,0,1,1,1
36958868,4,2,1,1,1,1,0,0,0,0,1,0,1,0,1,3
87689433,2,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1
70699014,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2
